Title,Named-entity,Frequency
Angela Merkel,ref kramp karrenbauer s elevation federal ministry defence germany,1
Angela Merkel,ursula von der leyen s,1
Angela Merkel,kramp karrenbauer germany,2
Angela Merkel,20190718034256,1
Angela Merkel,ref zukunftamlauttk cite news url https,1
Angela Merkel,phantomdebatte html,2
Angela Merkel,kanzlerin kramp karrenbauer,1
Angela Merkel,n24doku,1
Angela Merkel,20190410045146,1
Angela Merkel,1257313,2
Angela Merkel,20190319002423,1
Angela Merkel,christian democratic union germany party ref cite news url,1
Angela Merkel,20181025071053,1
Angela Merkel,february 2020,3
Angela Merkel,summer,1
Angela Merkel,51441993,2
Angela Merkel,17 march 2020,1
Angela Merkel,20200211211338,1
Angela Merkel,ref kramp,1
Angela Merkel,armin laschet,1
Angela Merkel,2be065e51c2eb729d8b7b5ba8f23f183,2
Angela Merkel,laschet,1
Angela Merkel,10 march 2021,1
Angela Merkel,20210125140517,1
Angela Merkel,obama michelle obama,1
Angela Merkel,joachim sauer,4
Angela Merkel,2009 1977,1
Angela Merkel,1953,1
Angela Merkel,200326,2
Angela Merkel,8 2019 archive,1
Angela Merkel,20190508201712,1
Angela Merkel,merkelangela index,2
Angela Merkel,february 2009,1
Angela Merkel,quantum chemist,1
Angela Merkel,1981,1
Angela Merkel,article4321502,2
Angela Merkel,august 2009,1
Angela Merkel,20090816001253,1
Angela Merkel,stefan ref,1
Angela Merkel,30 december 1998,1
Angela Merkel,20140227173604,1
Angela Merkel,february 2014,3
Angela Merkel,sauer,1
Angela Merkel,2006 08 09,2
Angela Merkel,james m,1
Angela Merkel,klatell title germany s fella angela,1
Angela Merkel,cbs news date,1
Angela Merkel,20060810174558,1
Angela Merkel,september 2014,1
Angela Merkel,english eu,1
Angela Merkel,26371443,1
Angela Merkel,world cup,2
Angela Merkel,940637,2
Angela Merkel,20130521134823,1
Angela Merkel,kommt,3
Angela Merkel,6790336,1
Angela Merkel,20120627125955,1
Angela Merkel,marcelo,1
Angela Merkel,noticia 2014,2
Angela Merkel,maracana,2
Angela Merkel,maracan,1
Angela Merkel,20140714155301,1
Angela Merkel,1973,1
Angela Merkel,16811402,2
Angela Merkel,20181215022257,1
Angela Merkel,1995,1
Angela Merkel,2016 01,2
Angela Merkel,putin,1
Angela Merkel,tim,1
Angela Merkel,20190507083940,1
Angela Merkel,11 july 2019,3
Angela Merkel,20190711003443,1
Angela Merkel,10 july 2019,1
Angela Merkel,20190710230534,1
Angela Merkel,20190711023333,1
Angela Merkel,philip oltermann,2
Angela Merkel,20190627104303,1
Angela Merkel,june 2019,1
Angela Merkel,sandu follow month september,1
Angela Merkel,nigerian,1
Angela Merkel,chimamanda ngozi adichie ref,1
Angela Merkel,59127993,2
Angela Merkel,20210908225051,1
Angela Merkel,71,1
Angela Merkel,evangelical,7
Angela Merkel,church assembly,1
Angela Merkel,berlin brandenburg,1
Angela Merkel,kirche berlin,1
Angela Merkel,ekbo united unite,1
Angela Merkel,ekbo church union,1
Angela Merkel,church ref,1
Angela Merkel,templin html archive url https archive,1
Angela Merkel,2004,1
Angela Merkel,75803,1
Angela Merkel,20170331121013,1
Angela Merkel,bin mitglie,1
Angela Merkel,evangelischen kirche,1
Angela Merkel,37 2012 date,1
Angela Merkel,6 april 2017,2
Angela Merkel,11 2017 archive,1
Angela Merkel,20170511061827,1
Angela Merkel,ein zuviel islam,1
Angela Merkel,haben ein zuwenig,1
Angela Merkel,9 september 2011,1
Angela Merkel,karlsruhe2010,2
Angela Merkel,101115,2
Angela Merkel,20180930023812,1
Angela Merkel,70px,19
Angela Merkel,federal republic germany,3
Angela Merkel,20100921131157,1
Angela Merkel,20150827,2
Angela Merkel,jpg title,1
Angela Merkel,20170808001208,1
Angela Merkel,2015 09,1
Angela Merkel,1788537,2
Angela Merkel,20211029171232,1
Angela Merkel,knack nieuws,1
Angela Merkel,balkan,1
Angela Merkel,20170808000516,1
Angela Merkel,bulgarian,2
Angela Merkel,georgi parvanov,2
Angela Merkel,20170807234550,1
Angela Merkel,estonia file est,1
Angela Merkel,70px 1st,1
Angela Merkel,23,3
Angela Merkel,february 2021,1
Angela Merkel,france,1
Angela Merkel,india,3
Angela Merkel,year 2014,1
Angela Merkel,indian council,1
Angela Merkel,20160815011210,1
Angela Merkel,jpg 70px,1
Angela Merkel,s medal ref cite,1
Angela Merkel,peres,3
Angela Merkel,343499,2
Angela Merkel,cashman,1
Angela Merkel,post date 25,1
Angela Merkel,20140225194103,1
Angela Merkel,2001,1
Angela Merkel,gc bar svg 70px,1
Angela Merkel,knight grand cross,2
Angela Merkel,italian republic ref,1
Angela Merkel,173898,2
Angela Merkel,20171010135652,1
Angela Merkel,renaissance gc svg 70px,1
Angela Merkel,27 october 2021,1
Angela Merkel,latvia,1
Angela Merkel,zvaig u orde,1
Angela Merkel,10 april 2019,1
Angela Merkel,20190411083056,1
Angela Merkel,2014 61,1
Angela Merkel,luxembourg,3
Angela Merkel,18 october 2021,1
Angela Merkel,lithuania,1
Angela Merkel,20170808000122,1
Angela Merkel,uk pictures dalia grybauskaite,2
Angela Merkel,654850,2
Angela Merkel,20170808000851,1
Angela Merkel,1 d 361857,1
Angela Merkel,lex justice ref flag norway file den,1
Angela Merkel,norwegian,1
Angela Merkel,27995,2
Angela Merkel,20131104072925,1
Angela Merkel,saudi arabia,2
Angela Merkel,al saud flag,1
Angela Merkel,united arab,1
Angela Merkel,18 april 2011,9
Angela Merkel,11,2
Angela Merkel,bill russell,2
Angela Merkel,20101120055148,1
Angela Merkel,11 18,1
Angela Merkel,11085,3
Angela Merkel,20110930151440,1
Angela Merkel,22048101,2
Angela Merkel,date 7 february 2019,1
Angela Merkel,20190208112145,1
Angela Merkel,20210823080702,1
Angela Merkel,university jerusalem ref,1
Angela Merkel,hebrew university jerusalem archive date,1
Angela Merkel,20081016123834,1
Angela Merkel,pmanzeige pm d 3032,2
Angela Merkel,2008 106,1
Angela Merkel,20081220053741,1
Angela Merkel,ref university technology wroc,1
Angela Merkel,september 2008,1
Angela Merkel,195272,2
Angela Merkel,date 24 september,1
Angela Merkel,20120513191634,1
Angela Merkel,13 2012,1
Angela Merkel,university cluj napoca,1
Angela Merkel,588,1
Angela Merkel,20110902021654,1
Angela Merkel,ref ref cite news,1
Angela Merkel,al universitatii,2
Angela Merkel,al universit ii,1
Angela Merkel,20101015065340,1
Angela Merkel,ref ref cite news language,1
Angela Merkel,al ubb,3
Angela Merkel,202331,1
Angela Merkel,20101015045938,1
Angela Merkel,november 2013,1
Angela Merkel,causa title university,1
Angela Merkel,november 2014,1
Angela Merkel,causa university,1
Angela Merkel,belgien ehrendoktor fuer,2
Angela Merkel,20190402105348,1
Angela Merkel,causa university helsinki ref,1
Angela Merkel,2000005117749,2
Angela Merkel,yliopiston kunniatohtoriksi,1
Angela Merkel,30 2017 archive,1
Angela Merkel,20170410041456,1
Angela Merkel,harvard university ref harvard university,1
Angela Merkel,harvard award honorary degree 368th,2
Angela Merkel,20190530193046,1
Angela Merkel,october 2020,1
Angela Merkel,israel institute technology,1
Angela Merkel,ref israel institute technology,1
Angela Merkel,6 october 2021,1
Angela Merkel,20211020175214,1
Angela Merkel,july 2021,1
Angela Merkel,14 july 2021,1
Angela Merkel,johns hopkin,2
Angela Merkel,20210715005411,1
Angela Merkel,2006,3
Angela Merkel,60608,2
Angela Merkel,20080506134843,1
Angela Merkel,ref ref,1
Angela Merkel,karlspreistr ger,1
Angela Merkel,20081218212105,1
Angela Merkel,596,2
Angela Merkel,2006 2007,1
Angela Merkel,2006 11,2
Angela Merkel,20090419033834,1
Angela Merkel,17 2009,2
Angela Merkel,20090430185427,1
Angela Merkel,2008 11,2
Angela Merkel,20090419004926,1
Angela Merkel,34ah html archive,1
Angela Merkel,19 april 2009,1
Angela Merkel,2011 08,2
Angela Merkel,20200309211323,1
Angela Merkel,20170926191206,1
Angela Merkel,20170920073036,1
Angela Merkel,20101002055811,1
Angela Merkel,american institute,1
Angela Merkel,johns hopkins university washington d c,1
Angela Merkel,german american relation ref cite news,1
Angela Merkel,20110721135303,1
Angela Merkel,21 september 2010,1
Angela Merkel,leo baeck institute research institution,1
Angela Merkel,new york city,1
Angela Merkel,treasury,1
Angela Merkel,jewish,1
Angela Merkel,berlin w michael blumenthal,1
Angela Merkel,date 22,1
Angela Merkel,august 2010,1
Angela Merkel,leo baeck,3
Angela Merkel,leo baeck institute,1
Angela Merkel,20110718101808,1
Angela Merkel,31 2011,1
Angela Merkel,year 2009,1
Angela Merkel,indian,2
Angela Merkel,478,2
Angela Merkel,20110926162623,1
Angela Merkel,2012 2015,1
Angela Merkel,10 2012,1
Angela Merkel,10 2014,1
Angela Merkel,heinz galinski,1
Angela Merkel,25013072,2
Angela Merkel,gandhi,1
Angela Merkel,24 march 2021,1
Angela Merkel,20200920140257,1
Angela Merkel,year ref,1
Angela Merkel,netherland ref,1
Angela Merkel,2016 laureate,1
Angela Merkel,20190329231121,1
Angela Merkel,memorial museum ref,1
Angela Merkel,20170425210159,1
Angela Merkel,henry kissinger,1
Angela Merkel,american academy berlin ref,1
Angela Merkel,article germany usa,2
Angela Merkel,don,1
Angela Merkel,20200122194152,1
Angela Merkel,europe 2019,1
Angela Merkel,late 20th century,1
Angela Merkel,20090428223123,1
Angela Merkel,otto von bismarck ref,1
Angela Merkel,21540283,2
Angela Merkel,november 2009,1
Angela Merkel,20111124193154,1
Angela Merkel,donald,1
Angela Merkel,2016 8,2
Angela Merkel,20180622061730,1
Angela Merkel,keletin,1
Angela Merkel,m100,1
Angela Merkel,article idinindia 51367120100908,1
Angela Merkel,20121002183108,1
Angela Merkel,51367120100908,1
Angela Merkel,october 2012,1
Angela Merkel,kurt westergaard,1
Angela Merkel,deutsche bundesbank,1
Angela Merkel,sarrazin,1
Angela Merkel,muslim immigration ref cite news,1
Angela Merkel,html title sarrazin,1
Angela Merkel,20110917054526,1
Angela Merkel,florida ref cite news,1
Angela Merkel,20150407010256,1
Angela Merkel,5986351,1
Angela Merkel,ref bbc germany s central muslim council,1
Angela Merkel,aiman mazyek,1
Angela Merkel,11236158,2
Angela Merkel,20100908191909,1
Angela Merkel,linke de nc die,2
Angela Merkel,muslims,2
Angela Merkel,20110718231922,1
Angela Merkel,90,1
Angela Merkel,ref award,1
Angela Merkel,20110916060009,1
Angela Merkel,2c716503 2c00,1
Angela Merkel,de title,1
Angela Merkel,des mohammed karikaturisten,1
Angela Merkel,20100908195655,1
Angela Merkel,faz,1
Angela Merkel,arab,1
Angela Merkel,sarrazin s approach totally,1
Angela Merkel,6296213,2
Angela Merkel,20100903170236,1
Angela Merkel,year 2010,1
Angela Merkel,kultur,2
Angela Merkel,july 2013,1
Angela Merkel,20130922064713,1
Angela Merkel,2 2014,2
Angela Merkel,s ddeutsche zeitung title,1
Angela Merkel,20130929110752,1
Angela Merkel,1 1778969,1
Angela Merkel,june 2013 july,1
Angela Merkel,910491,2
Angela Merkel,date 1 february 2014,1
Angela Merkel,10 july 2013,1
Angela Merkel,20140502215930,1
Angela Merkel,20130826143738,1
Angela Merkel,u s,1
Angela Merkel,obama berlin,1
Angela Merkel,19 june 2013,1
Angela Merkel,hannah,1
Angela Merkel,10133039,2
Angela Merkel,daily telegraph archive url https,1
Angela Merkel,20131206063727,1
Angela Merkel,von obama,3
Angela Merkel,focus german,1
Angela Merkel,20130930224024,2
Angela Merkel,1020060,1
Angela Merkel,susan rice,1
Angela Merkel,17,3
Angela Merkel,germany united states,1
Angela Merkel,ref merkelview,1
Angela Merkel,223906791,2
Angela Merkel,18 july 2014,1
Angela Merkel,20140728032851,1
Angela Merkel,germany news net ref,1
Angela Merkel,ahmet davuto,1
Angela Merkel,lu,1
Angela Merkel,january 2015,2
Angela Merkel,deutschland,3
Angela Merkel,20150122095051,1
Angela Merkel,19 january 2015,1
Angela Merkel,72532980,2
Angela Merkel,islam belong,1
Angela Merkel,presse agentur,1
Angela Merkel,20171010135655,1
Angela Merkel,hundred thousand,1
Angela Merkel,middle east,1
Angela Merkel,ref politico eu seehofer attack,1
Angela Merkel,6 july 2021,1
Angela Merkel,eu stand ref cite news url,1
Angela Merkel,27 2017 archive,2
Angela Merkel,20170527125541,1
Angela Merkel,china 54079606,2
Angela Merkel,july 2020,2
Angela Merkel,20200923135412,1
Angela Merkel,hong kong,2
Angela Merkel,20201001182518,1
Angela Merkel,20200926000347,1
Angela Merkel,beijing s internal,1
Angela Merkel,heiko maas,1
Angela Merkel,joshua wong,1
Angela Merkel,september 2019,1
Angela Merkel,beijing,1
Angela Merkel,china germany,1
Angela Merkel,2020 08,2
Angela Merkel,20201101030455,1
Angela Merkel,european commission,1
Angela Merkel,20211022094215,1
Angela Merkel,20211022084836,1
Angela Merkel,06,2
Angela Merkel,20211022084826,1
Angela Merkel,11632754849,2
Angela Merkel,20211022094219,1
Angela Merkel,2022 russian,1
Angela Merkel,vladimir putin s,1
Angela Merkel,putin s,1
Angela Merkel,2022,1
Angela Merkel,april 2022,5
Angela Merkel,ref ref politicoukraine cite news url https www politico eu article putin,1
Angela Merkel,6481942,1
Angela Merkel,bare website voice america,1
Angela Merkel,agence france presse,1
Angela Merkel,nord stream nord stream,1
Angela Merkel,mount german,1
Angela Merkel,russian energy url https,1
Angela Merkel,mount germany,1
Angela Merkel,volodymyr zelenskyy,1
Angela Merkel,french,1
Angela Merkel,nicolas sarkozy,1
Angela Merkel,61359003,1
Angela Merkel,koelbl ref cite,1
Angela Merkel,26 year,3
Angela Merkel,april 2017,1
Angela Merkel,20181120221014,1
Angela Merkel,03 29 decade,2
Angela Merkel,max bearak,1
Angela Merkel,20181221120823,1
Angela Merkel,swiss,1
Angela Merkel,anna katarina,2
Angela Merkel,february 2019,1
Angela Merkel,20190603183351,1
Angela Merkel,antwerp tervuren,1
Angela Merkel,michael paraskos s,1
Angela Merkel,michael,1
Angela Merkel,saturday night,1
Angela Merkel,4142893,2
Angela Merkel,samantha grossman,1
Angela Merkel,20180930141435,1
Angela Merkel,lee moran,1
Angela Merkel,20170202014252,1
Angela Merkel,3375,2
Angela Merkel,20160121134412,1
Angela Merkel,bislang,3
Angela Merkel,kommt von der,3
Angela Merkel,20161219002605,1
Angela Merkel,21 january 2016 ref,1
Angela Merkel,nl,1
Angela Merkel,20170920092749,1
Angela Merkel,alan crawford angela,1
Angela Merkel,107,1
Angela Merkel,23742714,1
Angela Merkel,west european,1
Angela Merkel,38 1 2015,1
Angela Merkel,stefan angela,1
Angela Merkel,kati,1
Angela Merkel,marton marton,1
Angela Merkel,angelamerkel0000mill,1
Angela Merkel,joyce marie,2
Angela Merkel,joyce marie madam,1
Angela Merkel,mushaben joyce marie spectre,1
Angela Merkel,38 1 2020,1
Angela Merkel,95,1
Angela Merkel,60425,1
Angela Merkel,2018 2,1
Angela Merkel,0715653997,1
Angela Merkel,excerpt,1
Angela Merkel,saalfeld thomas,1
Angela Merkel,102,1
Angela Merkel,20 1 2011,1
Angela Merkel,harald robert,1
Angela Merkel,267,1
Angela Merkel,half century,1
Angela Merkel,42 1 7 22,1
Angela Merkel,linda party,1
Angela Merkel,443,1
Angela Merkel,189,1
Angela Merkel,philip,1
Angela Merkel,978 3 492,1
Angela Merkel,protestantin ein portr,1
Angela Merkel,st benno verlag leipzig 2009,1
Angela Merkel,978 3,3
Angela Merkel,gertrud h hler,1
Angela Merkel,978 3 455,1
Angela Merkel,zauderk nstlerin pantheon,1
Angela Merkel,frankfurt,1
Angela Merkel,angela m piper,1
Angela Merkel,978 3 492 05581,1
Angela Merkel,k rber,1
Angela Merkel,446,1
Angela Merkel,merkozy s author,1
Angela Merkel,20211203212840,1
Angela Merkel,de bkin,1
Angela Merkel,lang de https,1
Angela Merkel,britannica,1
Angela Merkel,711465,1
Angela Merkel,https,2
Angela Merkel,al jazeera,1
Angela Merkel,new york times,1
Angela Merkel,20131106080817,1
Angela Merkel,1 december 2014,1
Angela Merkel,46 63,1
Angela Merkel,december 2014,2
Angela Merkel,59189401,1
Angela Merkel,navboxe title office,1
Angela Merkel,ttl title federal ministry,1
Angela Merkel,year 1994 1998,1
Angela Merkel,s ttl,1
Angela Merkel,ttl,1
Angela Merkel,polenz s,1
Angela Merkel,kauder s,1
Angela Merkel,christian democratic union year,1
Angela Merkel,kramp karrenbauer s dip,1
Angela Merkel,ttl title chair group,2
Angela Merkel,year 2007,1
Angela Merkel,herman van rompuy,1
Angela Merkel,jos manuel barroso,1
Angela Merkel,shinz,1
Angela Merkel,20 year,1
Angela Merkel,macri s aca,1
Angela Merkel,europe year,1
Angela Merkel,giorgio napolitano s,1
Angela Merkel,bundestag s,1
Angela Merkel,bundesrat s,1
Angela Merkel,navboxe,1
Angela Merkel,navboxe title,1
Angela Merkel,15th,1
Angela Merkel,20th century,2
Angela Merkel,21st century,2
Angela Merkel,1990 1994,1
Angela Merkel,1998 2002,1
Angela Merkel,2005 2009,1
Angela Merkel,2017 2021,1
Angela Merkel,bundestag christian democratic union germany,1
Angela Merkel,quantum,1
