Title,Named-entity,Frequency
Bill Gates,harry r lewis harry,1
Bill Gates,30 year,2
Bill Gates,ref kestenbaum2008 ref,1
Bill Gates,university texas dallas,1
Bill Gates,september 17 2008,1
Bill Gates,dallas,1
Bill Gates,20100826084836,1
Bill Gates,harvard computer,1
Bill Gates,christo papadimitriou ref,1
Bill Gates,year 1979,1
Bill Gates,47 57,1
Bill Gates,summer 1974,1
Bill Gates,1993,2
Bill Gates,59,1
Bill Gates,8800,4
Bill Gates,8080,1
Bill Gates,18,6
Bill Gates,harvard year,1
Bill Gates,53,1
Bill Gates,1976,1
Bill Gates,20170211023447,1
Bill Gates,53 date february 11,1
Bill Gates,harvard,2
Bill Gates,8 mm,1
Bill Gates,january 1975,1
Bill Gates,4700,2
Bill Gates,february 18 2008,3
Bill Gates,20080226224212,1
Bill Gates,ed roberts,2
Bill Gates,mit s office,1
Bill Gates,mexico,5
Bill Gates,htm access,2
Bill Gates,20080514211138,1
Bill Gates,14 2008,1
Bill Gates,november 1975,1
Bill Gates,november 26 1976,1
Bill Gates,february 1976,1
Bill Gates,90,1
Bill Gates,81,1
Bill Gates,late 1976,1
Bill Gates,january 1 1979,1
Bill Gates,2005,4
Bill Gates,william bill title remark,1
Bill Gates,20080406130809,1
Bill Gates,1981,4
Bill Gates,ibm,12
Bill Gates,2001,4
Bill Gates,20120213015238,1
Bill Gates,ed 2001,1
Bill Gates,february 13 2012,1
Bill Gates,org ref ibm partnership,1
Bill Gates,july 1980,1
Bill Gates,bunnell1982febmar,1
Bill Gates,ibm s ceo,1
Bill Gates,ref cite news url https,2
Bill Gates,new york times agency,1
Bill Gates,june 11 1994,1
Bill Gates,2 2016,1
Bill Gates,20160420102313,1
Bill Gates,microsoft html archive,1
Bill Gates,ibm s representative,1
Bill Gates,2002,5
Bill Gates,258 print,1
Bill Gates,john steele last1 gordon,1
Bill Gates,john steele gordon,1
Bill Gates,20061029221703,1
Bill Gates,258 print html,1
Bill Gates,october 29 2006,1
Bill Gates,ref ibm s discussion digital,1
Bill Gates,jack sam,1
Bill Gates,week later,1
Bill Gates,86,2
Bill Gates,tim paterson,1
Bill Gates,october 13 2019,2
Bill Gates,20190906120449,1
Bill Gates,50 000,1
Bill Gates,54,1
Bill Gates,193,1
Bill Gates,pa16,1
Bill Gates,17 2012,1
Bill Gates,16,8
Bill Gates,20130509162040,1
Bill Gates,oversaw,1
Bill Gates,microsoft s company,1
Bill Gates,june 25,1
Bill Gates,early 1983,1
Bill Gates,month,1
Bill Gates,201105,1
Bill Gates,november 11 2019 ref later decade,1
Bill Gates,allen s,1
Bill Gates,october 2018,1
Bill Gates,fortune access date,1
Bill Gates,november 11 2019,1
Bill Gates,november 20 1985,1
Bill Gates,apple inc apple s,1
Bill Gates,steve job bill,2
Bill Gates,steve,1
Bill Gates,april 1 2021,1
Bill Gates,august,1
Bill Gates,pdf title challenge,1
Bill Gates,november 17 2011,1
Bill Gates,9x,1
Bill Gates,95,4
Bill Gates,xp release year,1
Bill Gates,article 10,2
Bill Gates,20151208055856,1
Bill Gates,8 2015,1
Bill Gates,8 1,1
Bill Gates,john w thompson,2
Bill Gates,february 5 2014,1
Bill Gates,nadella,1
Bill Gates,satya nadella,2
Bill Gates,2d12054182,2
Bill Gates,20140205010025,1
Bill Gates,2021,34
Bill Gates,annual,7
Bill Gates,january 2008,1
Bill Gates,1975 2006,1
Bill Gates,80,2
Bill Gates,february 28 2011,1
Bill Gates,49,1
Bill Gates,20160902132455,1
Bill Gates,pa44,1
Bill Gates,ref atari,2
Bill Gates,35 37,1
Bill Gates,atari program exchange,1
Bill Gates,kevin,1
Bill Gates,20130101040619,1
Bill Gates,alforbe,1
Bill Gates,03 30,1
Bill Gates,22 2021,4
Bill Gates,ref acarr,2
Bill Gates,ref hkcnn,1
Bill Gates,austin,2
Bill Gates,unravels week,2
Bill Gates,article 2021,3
Bill Gates,srnd,2
Bill Gates,21 2021,2
Bill Gates,ref hkcnn cite news last1,1
Bill Gates,17,3
Bill Gates,ref rensin cite magazine,1
Bill Gates,david rensin,1
Bill Gates,playboy ref ref,1
Bill Gates,steve churchillclub mspx,2
Bill Gates,transcript nbsp church hill,1
Bill Gates,october 9 1997,1
Bill Gates,20080420152806,1
Bill Gates,april 20 2008,1
Bill Gates,walter isaacson,1
Bill Gates,20000619090559,1
Bill Gates,1link3,1
Bill Gates,wall street journal bank,1
Bill Gates,february 1 1999,1
Bill Gates,20160416032811,1
Bill Gates,weekend,1
Bill Gates,glenn chapman,1
Bill Gates,agence france presse archive url https web archive,1
Bill Gates,20080630070506,1
Bill Gates,june 30 2008,1
Bill Gates,1997,7
Bill Gates,san diego,1
Bill Gates,20080420152409,1
Bill Gates,aspx archive date april 20 2008,1
Bill Gates,year 2004,1
Bill Gates,8 2021,3
Bill Gates,uk news world canada 58099778,1
Bill Gates,bbc ref microsoft,1
Bill Gates,david allison,1
Bill Gates,national museum,1
Bill Gates,smithsonian institution,1
Bill Gates,april 10 2013,2
Bill Gates,20130402195548,1
Bill Gates,late 1989,1
Bill Gates,jerry pournelle,1
Bill Gates,1985,3
Bill Gates,hack ref,1
Bill Gates,pournelle198509,1
Bill Gates,10 09,1
Bill Gates,2up,1
Bill Gates,pcs,1
Bill Gates,byte magazine,1
Bill Gates,september 1985,1
Bill Gates,347,1
Bill Gates,craig mundie,1
Bill Gates,06,3
Bill Gates,mspx title,1
Bill Gates,july 2008,1
Bill Gates,20060619230935,1
Bill Gates,mundie,1
Bill Gates,june 27 2008,1
Bill Gates,tlu ee,1
Bill Gates,20160126074023,1
Bill Gates,litigation united states,2
Bill Gates,european union,1
Bill Gates,august 27 1998,1
Bill Gates,united states,8
Bill Gates,1998,10
Bill Gates,david boies,1
Bill Gates,later year,1
Bill Gates,elizabeth wasserman,1
Bill Gates,november 17 1998,1
Bill Gates,20130407052251,1
Bill Gates,april 7 2013,1
Bill Gates,htm title microsoft s,1
Bill Gates,november 30 1998,1
Bill Gates,20080407081113,1
Bill Gates,8,2
Bill Gates,8 11,2
Bill Gates,20140528131641,1
Bill Gates,28 2014,1
Bill Gates,ref truth post microsoft,1
Bill Gates,accord bloomberg,1
Bill Gates,15 8 nbsp billion,1
Bill Gates,2014 january,1
Bill Gates,3 7 trillion,3
Bill Gates,2014 01,2
Bill Gates,bloomberg businessweek,2
Bill Gates,20140103030253,1
Bill Gates,3 2014,1
Bill Gates,february 4,1
Bill Gates,5377226,2
Bill Gates,february 4 2014,5
Bill Gates,20140204224246,1
Bill Gates,25973762,1
Bill Gates,satya nadella replace,1
Bill Gates,bbc news access,1
Bill Gates,20140204181408,1
Bill Gates,27 2014,1
Bill Gates,america,8
Bill Gates,50 year,1
Bill Gates,50 100 year,1
Bill Gates,million,1
Bill Gates,today,5
Bill Gates,20140313,4
Bill Gates,20140317071201,1
Bill Gates,17 2014,1
Bill Gates,2015 01,4
Bill Gates,28 2015,1
Bill Gates,eric mack,1
Bill Gates,february 19 2015,4
Bill Gates,20150219122941,1
Bill Gates,20150219122609,1
Bill Gates,ref ref cite news url https,1
Bill Gates,peter holley,1
Bill Gates,20150417053459,1
Bill Gates,april 17 2015,2
Bill Gates,r iama,1
Bill Gates,10 2015,2
Bill Gates,march 2015,1
Bill Gates,robin li,2
Bill Gates,nick bostrom s recent,1
Bill Gates,17m35s,2
Bill Gates,april 8 2015,1
Bill Gates,20150501122327,1
Bill Gates,1 2015,1
Bill Gates,late 2019,1
Bill Gates,mohammed bin salman,1
Bill Gates,saudi arabia,1
Bill Gates,saudi,3
Bill Gates,2030 ref,1
Bill Gates,english,2
Bill Gates,al arabiya ref ref,1
Bill Gates,michael idato,1
Bill Gates,april 4 2018,1
Bill Gates,arabian nights,1
Bill Gates,20180404,1
Bill Gates,murdoch sydney morning herald,1
Bill Gates,june 2019,1
Bill Gates,android,2
Bill Gates,2019 06,2
Bill Gates,android html,1
Bill Gates,400 billion,1
Bill Gates,22 2019,1
Bill Gates,bloomberg l p,1
Bill Gates,tim,1
Bill Gates,date august,1
Bill Gates,april 5 2021,2
Bill Gates,columbia,1
Bill Gates,april 22 2021,3
Bill Gates,february 2021,2
Bill Gates,february 11 2021,3
Bill Gates,3 2021,3
Bill Gates,ref ipedia,1
Bill Gates,101215,1
Bill Gates,november 17 2019,2
Bill Gates,nyse,1
Bill Gates,date april 2021,3
Bill Gates,22readwriteweb,1
Bill Gates,canadian,3
Bill Gates,2019,15
Bill Gates,2011 04,1
Bill Gates,date april 25 2011,1
Bill Gates,kirkland washington,1
Bill Gates,242 000 acre,1
Bill Gates,2021 01,1
Bill Gates,web date april 5 2021,1
Bill Gates,05,1
Bill Gates,49th,1
Bill Gates,hwbg,1
Bill Gates,hannah,1
Bill Gates,david keith,2
Bill Gates,hamilton,1
Bill Gates,toronto star,1
