Title,Named-entity,Frequency
Barack Obama,richard lugar,2
Barack Obama,august 2005,2
Barack Obama,nunnlugar pdf trip,2
Barack Obama,20080501002134,1
Barack Obama,1 2008,1
Barack Obama,april 30 2008 ref,1
Barack Obama,obama bond,2
Barack Obama,october 1 2007,1
Barack Obama,5c1ebfeb,2
Barack Obama,20101205075008,1
Barack Obama,spring 2008,1
Barack Obama,080314,2
Barack Obama,20081218154824,1
Barack Obama,14 2008,7
Barack Obama,111,1
Barack Obama,s1065,1
Barack Obama,2009 2009,1
Barack Obama,1065,1
Barack Obama,obama sponsor senate amendment state,1
Barack Obama,obama mccaskill,1
Barack Obama,august 2 2007,1
Barack Obama,070802,2
Barack Obama,obama u s senate,2
Barack Obama,20081218154819,1
Barack Obama,18 2008,3
Barack Obama,united states senate committee,1
Barack Obama,senate committee,3
Barack Obama,obama u s senate office archive url https,2
Barack Obama,20061209190827,1
Barack Obama,united states senate committee health education,1
Barack Obama,november 15 2006,1
Barack Obama,061115,2
Barack Obama,20081218154741,1
Barack Obama,senate s,1
Barack Obama,europe,12
Barack Obama,european,2
Barack Obama,tom baldwin,1
Barack Obama,uk article,1
Barack Obama,2qjm86d9l2n,1
