Title,Named-entity,Frequency
Cristiano Ronaldo,january 2009,1
Cristiano Ronaldo,1151584,1
Cristiano Ronaldo,20091224170408,1
Cristiano Ronaldo,3d1151584,1
Cristiano Ronaldo,ronaldo stunner,1
Cristiano Ronaldo,20090417121012,1
Cristiano Ronaldo,17 april 2009,1
Cristiano Ronaldo,19027,2
Cristiano Ronaldo,20140903044506,1
Cristiano Ronaldo,2 0 defeat,1
Cristiano Ronaldo,barcelona ref invoke,2
Cristiano Ronaldo,williams richard,3
Cristiano Ronaldo,20141009050713,1
Cristiano Ronaldo,20160307190146,1
Cristiano Ronaldo,20090302073046,1
Cristiano Ronaldo,11661 5244801,2
Cristiano Ronaldo,20140903044457,1
Cristiano Ronaldo,19232,2
Cristiano Ronaldo,10,21
Cristiano Ronaldo,20140903044344,1
Cristiano Ronaldo,9,12
Cristiano Ronaldo,la liga debut,1
Cristiano Ronaldo,madrid,10
Cristiano Ronaldo,footballer ra l,1
Cristiano Ronaldo,depart,1
Cristiano Ronaldo,number 7,1
Cristiano Ronaldo,11 season ahead 2009,1
Cristiano Ronaldo,5505073,2
Cristiano Ronaldo,80 million,2
Cristiano Ronaldo,november 2010,1
Cristiano Ronaldo,20100821104751,1
Cristiano Ronaldo,august 2010,3
Cristiano Ronaldo,2015,10
Cristiano Ronaldo,11 nbsp million,1
Cristiano Ronaldo,1 nbsp billion,1
Cristiano Ronaldo,8121951,2
Cristiano Ronaldo,20160112095928,1
Cristiano Ronaldo,u stadium santiago bernab,1
Cristiano Ronaldo,25 year,1
Cristiano Ronaldo,75 000,1
Cristiano Ronaldo,maradona s,1
Cristiano Ronaldo,80 000,1
Cristiano Ronaldo,20131216085027,1
Cristiano Ronaldo,ra l footballer ra l,1
Cristiano Ronaldo,united ronaldo,1
Cristiano Ronaldo,number 9,1
Cristiano Ronaldo,05 1364496,2
Cristiano Ronaldo,20090706095306,1
Cristiano Ronaldo,di st fano ref,1
Cristiano Ronaldo,de la coru deportivo la coru,1
Cristiano Ronaldo,29,17
Cristiano Ronaldo,europe,14
Cristiano Ronaldo,8229070,1
Cristiano Ronaldo,august 2009,1
Cristiano Ronaldo,20141227073936,1
Cristiano Ronaldo,december 2014,13
Cristiano Ronaldo,tuesday,1
Cristiano Ronaldo,europe 8257957,1
Cristiano Ronaldo,october,6
Cristiano Ronaldo,seven week,1
Cristiano Ronaldo,april 2014,4
Cristiano Ronaldo,20140715003545,1
Cristiano Ronaldo,july 2014,6
Cristiano Ronaldo,20140717040233,1
Cristiano Ronaldo,17 july 2014 ref week,1
Cristiano Ronaldo,december 2009,1
Cristiano Ronaldo,award messi,1
Cristiano Ronaldo,season 33,1
Cristiano Ronaldo,25,8
Cristiano Ronaldo,20131226212657,1
Cristiano Ronaldo,6 2010,1
Cristiano Ronaldo,20140903153402,1
Cristiano Ronaldo,86,5
Cristiano Ronaldo,3004771,1
Cristiano Ronaldo,ronaldo s good year,1
Cristiano Ronaldo,october 2019,2
Cristiano Ronaldo,11 season,1
Cristiano Ronaldo,1280351032,1
Cristiano Ronaldo,july 2010,6
Cristiano Ronaldo,june 2021,3
Cristiano Ronaldo,6 1,1
Cristiano Ronaldo,europe 9121629,1
Cristiano Ronaldo,bbc ref ronaldo,2
Cristiano Ronaldo,laga cf m laga ref,1
Cristiano Ronaldo,11 20,2
Cristiano Ronaldo,barcelona messi ronaldo,1
Cristiano Ronaldo,match messi s,1
Cristiano Ronaldo,20140903070804,1
Cristiano Ronaldo,barcelona messi,1
Cristiano Ronaldo,10012011 58,2
Cristiano Ronaldo,20110112193442,1
Cristiano Ronaldo,lowe sid url,5
