Title,Named-entity,Frequency
Lionel Messi,world cup messi,1
Lionel Messi,messi creator,1
Lionel Messi,january 2018,2
Lionel Messi,february 2018,1
Lionel Messi,73,1
Lionel Messi,2011 12,8
Lionel Messi,512,1
Lionel Messi,30 july 2015,17
Lionel Messi,10 december 2012,2
Lionel Messi,20150925211000,1
Lionel Messi,super cup european super cup,1
Lionel Messi,5 4,3
Lionel Messi,footballer ra l competition s,1
Lionel Messi,today date 17 august 2011,1
Lionel Messi,ref cite news,3
Lionel Messi,winter,1
Lionel Messi,uk sport football european 8726103 barcelona,2
Lionel Messi,year 18 december,1
Lionel Messi,16234168,1
Lionel Messi,fourth,10
Lionel Messi,marco van basten ref,1
Lionel Messi,messi crown,2
Lionel Messi,fc date 9 january 2012,1
Lionel Messi,1006543 2011,1
Lionel Messi,2230f3d90345 1000 messi,1
Lionel Messi,diego maradona pel ref,1
Lionel Messi,compete messi s,1
Lionel Messi,guardiola messi barcelona s time,1
Lionel Messi,age 24 march 2012,1
Lionel Messi,messi reward,3
Lionel Messi,messi 9786403,2
Lionel Messi,form second half season year 2012,1
Lionel Messi,7 march week,1
Lionel Messi,04,3
Lionel Messi,february 2012,2
Lionel Messi,messi milan,1
Lionel Messi,tom rostance,1
Lionel Messi,barcelona champion league,1
Lionel Messi,jos altafini s record,1
Lionel Messi,1962 63 season,1
Lionel Messi,ller scorer campaign ref,1
Lionel Messi,season 2012,1
Lionel Messi,19 2012,1
Lionel Messi,1795767,1
Lionel Messi,30 july 2015 ref week later 20,1
Lionel Messi,messi goalscorer,1
Lionel Messi,24 year old,2
Lionel Messi,57 year,1
Lionel Messi,1920,1
Lionel Messi,232,1
Lionel Messi,michael jordan,3
Lionel Messi,barcelona s pep,1
Lionel Messi,messi 9157192,2
Lionel Messi,brassell title,1
Lionel Messi,bbc sport date,3
Lionel Messi,27 april 2012,1
Lionel Messi,17867892,1
Lionel Messi,25 14th,1
Lionel Messi,chelsea messi,1
Lionel Messi,guardiola s,2
Lionel Messi,barcelona win copa del rey,1
Lionel Messi,26 2012,1
Lionel Messi,18216611,1
Lionel Messi,2 3,2
Lionel Messi,24 april 2012,1
Lionel Messi,17817584,1
Lionel Messi,5 2012,1
Lionel Messi,european association football club,1
Lionel Messi,67,2
Lionel Messi,european club football ref,1
Lionel Messi,messi golden,2
Lionel Messi,messi smash,1
Lionel Messi,ller s,2
Lionel Messi,40 year,2
Lionel Messi,1258108,1
Lionel Messi,40 year record 86th,1
Lionel Messi,tito vilanova,1
Lionel Messi,la masia messi help club,1
Lionel Messi,la liga la liga season second,1
Lionel Messi,55,1
Lionel Messi,august 2015,59
Lionel Messi,190,1
Lionel Messi,barcelona s time scorer la liga,1
Lionel Messi,85,1
Lionel Messi,1972,1
Lionel Messi,west germany,1
Lionel Messi,spain messi idukl5e8na1rm20121210,1
Lionel Messi,august 2015 ref,16
Lionel Messi,17 january 2013,1
Lionel Messi,01 17,1
Lionel Messi,messi gerd,1
Lionel Messi,mueller jersey,1
Lionel Messi,year messi,2
Lionel Messi,91,1
Lionel Messi,barcelona argentina ref,2
Lionel Messi,mohamed title,1
Lionel Messi,january 2013,3
Lionel Messi,fourth 8441605,1
Lionel Messi,lionel messi,10
Lionel Messi,14 december 2012,1
Lionel Messi,20727929,1
Lionel Messi,46285,1
Lionel Messi,20910453,1
Lionel Messi,messidependencia,3
Lionel Messi,previous season,2
Lionel Messi,13 2013,2
Lionel Messi,barcelona title anti climax,1
Lionel Messi,date 9,2
Lionel Messi,2012 13,5
Lionel Messi,milan,4
Lionel Messi,messi ref,3
Lionel Messi,matt monaghan,1
Lionel Messi,ac milan,1
Lionel Messi,4 2,6
Lionel Messi,21747026,1
Lionel Messi,barcelona messi,6
Lionel Messi,7 february,1
Lionel Messi,13 nbsp million,2
Lionel Messi,556,2
Lionel Messi,february 2015,1
Lionel Messi,leo messi barcelona,1
Lionel Messi,s armband,1
Lionel Messi,rayo vallecano team,1
Lionel Messi,roger title,1
Lionel Messi,11 2013,1
Lionel Messi,ref evolution,1
Lionel Messi,40 season,1
Lionel Messi,barcelona s reliance,1
Lionel Messi,messi paris saint,1
Lionel Messi,april 2013,1
Lionel Messi,andr s iniesta,1
Lionel Messi,suffer messi,1
Lionel Messi,date 11 april 2013,1
Lionel Messi,8568190,1
Lionel Messi,messi reoccurre,1
Lionel Messi,2 april 2012,1
Lionel Messi,goal messi come bench,1
Lionel Messi,7,5
Lionel Messi,ref messidependencia cite news,1
Lionel Messi,11 april 2013,1
Lionel Messi,messidependencia barcelona s,1
Lionel Messi,leo messi v almeria 020314,1
Lionel Messi,jpg,1
